"U:0","U:1","U:2","p"
-9.3842e-05,-0.00014275,0,0.00048496
-7.5445e-05,-0.00013993,0,0.00048587
-5.7515e-05,-0.00013393,0,0.00048631
-4.0504e-05,-0.00012323,0,0.00048627
-2.509e-05,-0.00010596,0,0.00048575
-1.2394e-05,-8.0311e-05,0,0.00048465
-4.0766e-06,-4.4987e-05,0,0.0004829
0,0,0,0.00048187
0,0,0,-4.6519e-06
-4.1943e-06,5.7449e-05,0,-5.7067e-06
-1.2766e-05,0.00010218,0,-7.4915e-06
-2.5862e-05,0.00013441,0,-8.6059e-06
-4.1773e-05,0.00015598,0,-9.1169e-06
-5.9339e-05,0.00016929,0,-9.1263e-06
-7.7856e-05,0.0001767,0,-8.6434e-06
-9.6855e-05,0.00018015,0,-7.6633e-06
-0.00011603,0.00018108,0,-6.1882e-06
-0.00013517,0.00018042,0,-4.2232e-06
-0.00015418,0.00017875,0,-1.7736e-06
-0.00017296,0.00017642,0,1.1547e-06
-0.00019147,0.00017361,0,4.5555e-06
-0.00020966,0.00017042,0,8.4214e-06
-0.00022749,0.00016689,0,1.2744e-05
-0.00024493,0.00016306,0,1.7516e-05
-0.00026195,0.00015893,0,2.2726e-05
-0.00027852,0.00015454,0,2.8365e-05
-0.00029461,0.00014987,0,3.4421e-05
-0.0003102,0.00014495,0,4.0883e-05
-0.00032525,0.00013978,0,4.7737e-05
-0.00033974,0.00013436,0,5.4971e-05
-0.00035364,0.00012871,0,6.257e-05
-0.00036694,0.00012285,0,7.0519e-05
-0.0003796,0.00011677,0,7.8804e-05
-0.00039161,0.00011049,0,8.7407e-05
-0.00040295,0.00010402,0,9.6312e-05
-0.0004136,9.7364e-05,0,0.0001055
-0.00042353,9.0545e-05,0,0.00011496
-0.00043273,8.3569e-05,0,0.00012466
-0.00044119,7.6449e-05,0,0.0001346
-0.00044888,6.9197e-05,0,0.00014474
-0.00045581,6.1826e-05,0,0.00015507
-0.00046195,5.4347e-05,0,0.00016558
-0.00046729,4.6774e-05,0,0.00017623
