"U:0","U:1","U:2","p"
-0.0030689,0.0029631,0,-9.8397e-05
-0.0048441,0.0033616,0,-4.5869e-05
-0.0067536,0.0035477,0,0.00013915
-0.0087173,0.0036035,0,0.00046175
-0.010687,0.0035865,0,0.00092282
-0.012635,0.0035303,0,0.0015219
-0.014546,0.0034524,0,0.0022574
-0.01641,0.0033612,0,0.0031268
-0.018222,0.0032606,0,0.0041272
-0.019975,0.0031529,0,0.0052555
-0.021667,0.0030393,0,0.0065083
-0.023294,0.002921,0,0.0078819
-0.024855,0.0027989,0,0.0093723
-0.026347,0.002674,0,0.010975
-0.027769,0.0025473,0,0.012686
-0.02912,0.0024195,0,0.014501
-0.030401,0.0022915,0,0.016414
-0.031612,0.0021641,0,0.018421
-0.032752,0.0020377,0,0.020518
-0.033824,0.0019129,0,0.022699
-0.034827,0.0017902,0,0.024961
-0.035763,0.0016699,0,0.027298
-0.036635,0.0015522,0,0.029707
-0.037442,0.0014374,0,0.032181
-0.038188,0.0013255,0,0.034718
-0.038873,0.0012166,0,0.037313
-0.039499,0.0011106,0,0.03996
-0.040069,0.0010076,0,0.042658
-0.040583,0.00090738,0,0.0454
-0.041043,0.00080974,0,0.048185
-0.04145,0.0007145,0,0.051007
-0.041807,0.00062142,0,0.053865
-0.042113,0.00053023,0,0.056754
-0.04237,0.00044062,0,0.05967
-0.042578,0.00035228,0,0.06261
-0.042739,0.00026487,0,0.065571
-0.042852,0.00017804,0,0.068548
-0.042919,9.1431e-05,0,0.071539
-0.042938,4.6507e-06,0,0.07454
-0.04291,-8.2682e-05,0,0.077547
-0.042834,-0.00017097,0,0.080557
-0.04271,-0.00026059,0,0.083567
-0.042537,-0.00035195,0,0.086574
-0.042314,-0.00044541,0,0.089575
-0.042039,-0.00054135,0,0.092565
-0.041712,-0.0006401,0,0.095542
-0.04133,-0.00074199,0,0.0985
-0.040892,-0.00084732,0,0.10144
-0.040397,-0.00095636,0,0.10434
-0.039841,-0.0010693,0,0.10722
-0.039223,-0.0011864,0,0.11006
-0.03854,-0.0013078,0,0.11285
-0.037791,-0.0014335,0,0.1156
-0.036972,-0.0015634,0,0.1183
-0.036083,-0.0016976,0,0.12093
-0.035119,-0.0018357,0,0.1235
-0.03408,-0.0019775,0,0.126
-0.032964,-0.0021225,0,0.12842
-0.031768,-0.0022701,0,0.13076
-0.030493,-0.0024197,0,0.13301
-0.029136,-0.0025703,0,0.13515
-0.027698,-0.0027211,0,0.1372
-0.026178,-0.0028709,0,0.13913
-0.024578,-0.0030185,0,0.14093
-0.0229,-0.0031626,0,0.14262
-0.021145,-0.0033017,0,0.14416
-0.019316,-0.0034344,0,0.14556
-0.017418,-0.0035586,0,0.14682
-0.015456,-0.0036715,0,0.14792
-0.013438,-0.0037683,0,0.14886
-0.011375,-0.0038393,0,0.14964
-0.0092849,-0.0038651,0,0.15024
